datetime,machineID,volt,rotate,pressure,vibration
2015-06-21 16:00:00,42,154.44,363.17,94.89,37.19
2015-06-21 17:00:00,42,162.71,431.78,105.59,37.07
2015-06-21 18:00:00,42,172.48,479.72,102.43,40.26
2015-06-21 19:00:00,42,173.28,332.36,103.28,36.04
2015-06-21 20:00:00,42,170.37,406.01,102.88,43.47
2015-06-21 21:00:00,42,176.01,394.3,105.1,32.17
2015-06-21 22:00:00,42,148.67,300.32,96.47,33.07
2015-06-21 23:00:00,42,151.86,457.64,102.53,44.12
2015-06-22 00:00:00,42,145.46,384.33,102.3,34.97
2015-06-22 01:00:00,42,153.67,366.42,107.67,36.73
2015-06-22 02:00:00,42,141.63,458.68,103.86,32.95
2015-06-22 03:00:00,42,168.03,300.27,108.67,40.67
2015-06-22 04:00:00,42,181.17,470.71,94.77,39.29
2015-06-22 05:00:00,42,141.04,446.78,92.38,40.54
2015-06-22 06:00:00,42,161.53,349.69,94.15,41.1
2015-06-22 07:00:00,42,166.94,491.66,96.4,31.5
2015-06-22 08:00:00,42,166.43,484.88,93.18,40.52
2015-06-22 09:00:00,42,171.41,387.4,109.6,40.95
2015-06-22 10:00:00,42,176.51,434.23,90.52,42.38
2015-06-22 11:00:00,42,154.29,498.3,107.01,35.26
2015-06-22 12:00:00,42,157.08,326.66,92.15,38.04
2015-06-22 13:00:00,42,188.2,364.83,102.01,36.91
2015-06-22 14:00:00,42,151.0,464.45,97.21,32.33
2015-06-22 15:00:00,42,182.81,382.93,103.68,31.0
2015-06-22 16:00:00,42,185.01,407.71,103.16,32.61
2015-06-22 17:00:00,42,178.5,340.83,105.43,43.98
2015-06-22 18:00:00,42,177.59,425.44,108.62,36.86
2015-06-22 19:00:00,42,178.87,487.42,102.72,31.09
2015-06-22 20:00:00,42,176.56,431.94,105.15,42.77
2015-06-22 21:00:00,42,159.49,435.54,99.95,32.68
2015-06-22 22:00:00,42,143.08,362.6,93.4,34.06
2015-06-22 23:00:00,42,176.65,307.84,99.46,39.0
2015-06-23 00:00:00,42,168.68,321.5,93.52,32.18
2015-06-23 01:00:00,42,184.03,434.42,104.27,36.65
2015-06-23 02:00:00,42,163.71,339.85,107.68,34.37
2015-06-23 03:00:00,42,167.17,366.07,102.06,33.35
2015-06-23 04:00:00,42,175.34,381.04,105.9,39.23
2015-06-23 05:00:00,42,153.47,487.92,92.3,33.0
2015-06-23 06:00:00,42,142.2,395.69,106.93,36.95
2015-06-23 07:00:00,42,185.31,404.2,91.91,38.89
2015-06-23 08:00:00,42,170.06,373.44,97.12,43.28
2015-06-23 09:00:00,42,170.88,464.82,90.5,34.61
2015-06-23 10:00:00,42,176.72,499.59,106.09,40.88
2015-06-23 11:00:00,42,183.54,483.49,101.73,40.36
2015-06-23 12:00:00,42,184.42,392.65,105.31,32.2
2015-06-23 13:00:00,42,163.57,370.67,103.77,43.94
2015-06-23 14:00:00,42,163.61,399.2,93.83,43.74
2015-06-23 15:00:00,42,141.16,450.83,103.09,44.33
2015-06-23 16:00:00,42,171.96,483.78,100.99,38.49
2015-06-23 17:00:00,42,148.41,453.32,105.0,33.54
2015-06-23 18:00:00,42,189.34,330.74,90.25,41.72
2015-06-23 19:00:00,42,156.37,482.87,107.84,33.93
2015-06-23 20:00:00,42,143.03,358.79,93.24,42.27
2015-06-23 21:00:00,42,148.45,340.47,97.99,31.94
2015-06-23 22:00:00,42,153.51,356.82,96.39,37.51
2015-06-23 23:00:00,42,155.26,333.21,107.03,38.98
2015-06-24 00:00:00,42,185.15,467.15,101.04,31.9
2015-06-24 01:00:00,42,179.18,476.13,102.91,33.54
2015-06-24 02:00:00,42,142.79,322.9,106.66,34.1
2015-06-24 03:00:00,42,161.2,374.72,93.08,36.5
2015-06-24 04:00:00,42,177.26,407.81,107.57,36.13
2015-06-24 05:00:00,42,176.64,319.11,92.5,32.18
2015-06-24 06:00:00,42,161.36,316.2,103.55,33.08
2015-06-24 07:00:00,42,180.71,316.72,91.76,40.65
2015-06-24 08:00:00,42,176.09,430.1,103.82,36.19
2015-06-24 09:00:00,42,145.22,426.41,91.17,36.23
2015-06-24 10:00:00,42,145.44,413.48,90.36,34.0
2015-06-24 11:00:00,42,159.26,489.88,108.12,34.56
2015-06-24 12:00:00,42,145.92,317.55,108.84,32.75
2015-06-24 13:00:00,42,158.96,486.39,104.75,37.23
2015-06-24 14:00:00,42,175.35,308.09,90.46,36.58
2015-06-24 15:00:00,42,185.64,466.13,94.68,32.11
2015-06-24 16:00:00,42,163.8,396.0,99.58,39.08
2015-06-24 17:00:00,42,175.69,406.7,94.35,30.56
2015-06-24 18:00:00,42,163.45,462.07,107.65,44.99
2015-06-24 19:00:00,42,173.24,452.14,106.51,39.7
2015-06-24 20:00:00,42,155.69,479.31,102.12,30.79
2015-06-24 21:00:00,42,143.06,317.71,108.0,33.34
2015-06-24 22:00:00,42,179.75,430.38,100.14,44.29
2015-06-24 23:00:00,42,189.47,338.4,99.46,43.05
2015-06-25 00:00:00,42,157.31,425.87,91.44,34.82
2015-06-25 01:00:00,42,185.69,471.2,108.25,30.4
2015-06-25 02:00:00,42,168.19,375.57,96.0,32.7
2015-06-25 03:00:00,42,171.7,417.41,106.46,33.53
2015-06-25 04:00:00,42,150.92,484.72,95.66,34.55
2015-06-25 05:00:00,42,146.1,483.84,106.46,36.6
2015-06-25 06:00:00,42,188.68,302.45,104.63,41.74
2015-06-25 07:00:00,42,141.74,443.56,109.79,41.36
2015-06-25 08:00:00,42,167.5,349.97,102.25,39.65
2015-06-25 09:00:00,42,157.1,447.69,97.35,39.36
2015-06-25 10:00:00,42,158.34,386.39,91.62,44.43
2015-06-25 11:00:00,42,189.37,443.4,102.08,43.32
2015-06-25 12:00:00,42,142.55,467.65,95.97,39.16
2015-06-25 13:00:00,42,175.36,362.98,104.57,39.85
2015-06-25 14:00:00,42,178.07,422.69,93.88,34.21
2015-06-25 15:00:00,42,174.99,444.96,108.62,42.09
2015-06-25 16:00:00,42,167.4,305.13,103.67,31.05
2015-06-25 17:00:00,42,157.05,304.54,104.69,36.53
2015-06-25 18:00:00,42,177.13,446.3,109.15,38.38
2015-06-25 19:00:00,42,181.08,483.05,107.52,31.74
2015-06-25 20:00:00,42,163.61,311.48,95.7,42.91
2015-06-25 21:00:00,42,176.57,488.38,99.21,42.99
2015-06-25 22:00:00,42,160.34,403.78,104.88,30.02
2015-06-25 23:00:00,42,160.47,385.95,94.89,35.49
2015-06-26 00:00:00,42,158.78,421.67,95.14,44.15
2015-06-26 01:00:00,42,150.47,377.97,109.3,38.48
2015-06-26 02:00:00,42,161.97,332.82,105.06,35.61
2015-06-26 03:00:00,42,162.73,482.27,98.74,34.59
2015-06-26 04:00:00,42,150.81,328.72,97.36,30.55
2015-06-26 05:00:00,42,179.02,324.52,108.36,32.29
2015-06-26 06:00:00,42,141.83,398.77,90.02,38.04
2015-06-26 07:00:00,42,164.24,410.65,92.08,37.7
2015-06-26 08:00:00,42,149.59,437.04,108.06,43.52
2015-06-26 09:00:00,42,188.35,360.01,109.25,39.62
2015-06-26 10:00:00,42,171.45,328.36,95.92,39.19
2015-06-26 11:00:00,42,156.72,300.69,91.04,31.58
2015-06-26 12:00:00,42,156.65,477.19,108.81,39.56
2015-06-26 13:00:00,42,152.64,363.66,103.94,39.94
2015-06-26 14:00:00,42,155.73,317.04,107.42,36.79
2015-06-26 15:00:00,42,189.8,367.24,99.35,35.46
2015-06-26 16:00:00,42,166.45,494.71,109.75,42.95
2015-06-26 17:00:00,42,156.57,414.59,102.13,30.14
2015-06-26 18:00:00,42,186.95,477.54,99.9,39.9
2015-06-26 19:00:00,42,142.07,413.41,108.32,40.21
2015-06-26 20:00:00,42,157.81,441.88,104.49,43.12
2015-06-26 21:00:00,42,148.78,388.02,103.21,38.35
2015-06-26 22:00:00,42,141.88,342.46,96.03,43.82
2015-06-26 23:00:00,42,151.89,331.01,97.21,44.59
2015-06-27 00:00:00,42,180.98,367.25,95.25,38.97
2015-06-27 01:00:00,42,167.5,412.52,92.53,39.43
2015-06-27 02:00:00,42,179.81,333.72,92.32,34.44
2015-06-27 03:00:00,42,148.11,389.38,97.88,35.35
2015-06-27 04:00:00,42,162.41,365.7,98.17,41.84
2015-06-27 05:00:00,42,180.55,477.41,97.0,41.85
2015-06-27 06:00:00,42,167.22,328.92,104.72,42.37
2015-06-27 07:00:00,42,146.97,435.55,105.06,37.11
2015-06-27 08:00:00,42,164.51,494.86,105.87,34.96
2015-06-27 09:00:00,42,150.87,356.66,90.08,43.91
2015-06-27 10:00:00,42,178.08,414.52,93.62,38.0
2015-06-27 11:00:00,42,160.41,379.53,92.76,30.51
2015-06-27 12:00:00,42,187.69,374.03,92.51,40.8
2015-06-27 13:00:00,42,146.93,440.44,91.96,39.01
2015-06-27 14:00:00,42,177.61,447.22,92.42,43.5
2015-06-27 15:00:00,42,182.55,320.43,90.67,42.89
2015-06-27 16:00:00,42,151.54,350.41,99.68,37.78
2015-06-27 17:00:00,42,160.87,475.44,109.28,42.32
2015-06-27 18:00:00,42,180.34,348.67,93.03,31.37
2015-06-27 19:00:00,42,146.15,444.95,101.59,34.02
2015-06-27 20:00:00,42,183.87,333.47,103.12,36.94
2015-06-27 21:00:00,42,158.84,455.48,90.89,33.62
2015-06-27 22:00:00,42,170.91,339.38,97.12,37.82
2015-06-27 23:00:00,42,165.31,381.59,96.03,32.53
2015-06-28 00:00:00,42,162.58,318.19,103.31,35.65
2015-06-28 01:00:00,42,166.05,405.26,94.33,31.24
2015-06-28 02:00:00,42,143.3,348.82,99.46,34.09
2015-06-28 03:00:00,42,178.13,387.36,104.91,42.94
2015-06-28 04:00:00,42,157.37,303.59,104.55,42.28
2015-06-28 05:00:00,42,143.69,377.96,91.17,30.58
2015-06-28 06:00:00,42,154.05,452.75,98.89,34.2
2015-06-28 07:00:00,42,159.68,477.77,105.69,41.6
2015-06-28 08:00:00,42,142.83,380.01,90.21,43.31
2015-06-28 09:00:00,42,162.62,428.79,90.43,41.73
2015-06-28 10:00:00,42,166.61,480.57,90.75,45.0
2015-06-28 11:00:00,42,183.82,494.82,98.31,42.91
2015-06-28 12:00:00,42,148.54,483.81,98.17,44.37
2015-06-28 13:00:00,42,176.81,437.61,94.46,40.08
2015-06-28 14:00:00,42,189.71,345.35,95.83,30.31
2015-06-28 15:00:00,42,162.48,424.94,94.79,44.84
2015-06-28 16:00:00,42,186.03,463.81,95.37,32.85
2015-06-28 17:00:00,42,140.13,418.28,92.97,35.78
2015-06-28 18:00:00,42,149.91,313.92,98.81,43.98
2015-06-28 19:00:00,42,169.77,381.77,93.56,30.46
2015-06-28 20:00:00,42,174.18,465.88,103.11,31.41
2015-06-28 21:00:00,42,149.52,351.39,105.65,33.75
2015-06-28 22:00:00,42,187.88,306.52,97.22,31.61
2015-06-28 23:00:00,42,153.85,430.17,103.51,44.28
2015-06-29 00:00:00,42,159.59,331.86,101.12,38.52
2015-06-29 01:00:00,42,186.62,462.24,92.84,39.79
2015-06-29 02:00:00,42,152.16,375.56,95.48,31.65
2015-06-29 03:00:00,42,186.83,411.82,103.58,40.29
2015-06-29 04:00:00,42,167.36,471.84,96.68,36.91
2015-06-29 05:00:00,42,150.65,358.66,107.18,37.43
2015-06-29 06:00:00,42,185.61,368.28,109.0,38.55
2015-06-29 07:00:00,42,186.26,344.04,107.91,32.76
2015-06-29 08:00:00,42,141.33,425.89,98.47,36.8
2015-06-29 09:00:00,42,174.97,341.33,106.4,34.03
2015-06-29 10:00:00,42,175.61,313.57,91.03,30.32
2015-06-29 11:00:00,42,160.31,498.48,105.93,36.14
2015-06-29 12:00:00,42,159.02,451.41,102.3,34.82
2015-06-29 13:00:00,42,171.22,366.95,101.91,42.42
2015-06-29 14:00:00,42,160.94,464.85,100.97,34.42
2015-06-29 15:00:00,42,151.66,424.94,96.36,38.94
2015-06-29 16:00:00,42,184.32,462.84,107.69,44.52
2015-06-29 17:00:00,42,179.6,316.65,107.15,43.89
2015-06-29 18:00:00,42,187.05,477.55,107.62,42.16
2015-06-29 19:00:00,42,155.48,388.54,103.8,44.88
2015-06-29 20:00:00,42,182.38,491.98,103.32,39.34
2015-06-29 21:00:00,42,188.29,380.86,94.47,40.27
2015-06-29 22:00:00,42,163.58,391.74,95.24,34.78
2015-06-29 23:00:00,42,173.4,395.57,103.61,36.03
2015-06-30 00:00:00,42,151.67,349.62,105.33,36.96
2015-06-30 01:00:00,42,158.09,416.86,104.45,37.67
2015-06-30 02:00:00,42,189.26,376.82,102.77,42.57
2015-06-30 03:00:00,42,182.88,359.53,96.79,40.39
2015-06-30 04:00:00,42,175.4,433.94,107.86,30.94
2015-06-30 05:00:00,42,142.0,471.59,106.64,38.36
2015-06-30 06:00:00,42,141.81,481.33,104.4,37.2
2015-06-30 07:00:00,42,156.71,307.37,90.4,34.65
2015-06-30 08:00:00,42,169.8,459.56,100.61,43.57
2015-06-30 09:00:00,42,156.03,492.12,106.29,36.95
2015-06-30 10:00:00,42,183.56,479.65,97.85,41.29
2015-06-30 11:00:00,42,183.97,349.78,95.11,37.23
2015-06-30 12:00:00,42,159.8,326.46,105.59,31.45
2015-06-30 13:00:00,42,172.79,455.22,99.73,38.9
2015-06-30 14:00:00,42,188.48,442.35,100.36,37.18
2015-06-30 15:00:00,42,156.0,451.07,90.3,43.23
2015-06-30 16:00:00,42,154.83,492.24,109.11,41.53
2015-06-30 17:00:00,42,163.29,370.34,90.01,35.93
2015-06-30 18:00:00,42,170.53,463.32,106.24,39.03
2015-06-30 19:00:00,42,168.99,471.65,99.99,37.69
2015-06-30 20:00:00,42,153.13,475.49,100.79,44.02
2015-06-30 21:00:00,42,159.92,362.56,94.98,42.99
2015-06-30 22:00:00,42,178.19,336.89,108.19,36.94
2015-06-30 23:00:00,42,143.8,357.75,102.05,42.6
2015-06-01 00:00:00,43,171.47,484.91,93.16,39.82
2015-06-01 01:00:00,43,189.01,410.44,91.39,37.44
2015-06-01 02:00:00,43,159.32,408.43,91.25,43.93
2015-06-01 03:00:00,43,167.4,362.38,97.47,43.92
2015-06-01 04:00:00,43,163.34,406.4,107.09,30.78
2015-06-01 05:00:00,43,166.19,402.32,97.57,38.2
2015-06-01 06:00:00,43,189.97,308.15,109.65,30.93
2015-06-01 07:00:00,43,174.36,459.25,108.36,35.96
2015-06-01 08:00:00,43,175.43,405.49,104.12,36.52
2015-06-01 09:00:00,43,172.71,315.35,99.31,35.51
2015-06-01 10:00:00,43,162.99,437.65,108.45,30.76
2015-06-01 11:00:00,43,141.61,366.3,105.27,38.88
2015-06-01 12:00:00,43,175.82,318.71,104.36,30.68
2015-06-01 13:00:00,43,150.65,308.35,90.12,41.38
2015-06-01 14:00:00,43,142.44,392.98,103.32,41.08
2015-06-01 15:00:00,43,159.63,343.61,103.55,30.3
2015-06-01 16:00:00,43,163.71,345.43,96.49,39.93
2015-06-01 17:00:00,43,146.51,401.6,101.84,44.16
2015-06-01 18:00:00,43,167.38,467.67,99.88,39.21
2015-06-01 19:00:00,43,154.19,308.76,107.89,40.4
2015-06-01 20:00:00,43,157.12,395.32,94.97,42.63
2015-06-01 21:00:00,43,176.96,360.45,104.94,32.36
2015-06-01 22:00:00,43,140.2,376.91,100.66,30.89
2015-06-01 23:00:00,43,144.19,462.04,96.38,36.27
2015-06-02 00:00:00,43,148.78,404.53,103.39,43.21
2015-06-02 01:00:00,43,161.31,447.77,104.57,35.65
2015-06-02 02:00:00,43,166.46,464.79,100.18,36.02
2015-06-02 03:00:00,43,160.75,322.24,104.72,32.6
2015-06-02 04:00:00,43,151.5,347.9,100.77,33.34
2015-06-02 05:00:00,43,166.56,379.4,92.62,31.69
2015-06-02 06:00:00,43,189.99,439.31,106.99,36.32
2015-06-02 07:00:00,43,156.74,485.92,96.7,37.31
2015-06-02 08:00:00,43,162.15,384.64,90.62,36.82
2015-06-02 09:00:00,43,151.74,396.9,106.8,44.01
2015-06-02 10:00:00,43,184.64,383.75,98.05,32.48
2015-06-02 11:00:00,43,153.21,414.33,95.52,40.2
2015-06-02 12:00:00,43,174.65,396.54,95.46,40.63
2015-06-02 13:00:00,43,159.84,471.71,100.17,43.26
2015-06-02 14:00:00,43,168.45,462.0,103.86,30.82
2015-06-02 15:00:00,43,164.93,406.45,98.05,38.97
2015-06-02 16:00:00,43,152.23,440.02,102.86,33.65
2015-06-02 17:00:00,43,179.25,342.78,90.54,41.45
2015-06-02 18:00:00,43,180.72,353.49,103.18,42.39
2015-06-02 19:00:00,43,141.61,449.67,107.97,37.92
2015-06-02 20:00:00,43,188.06,499.2,93.91,38.9
2015-06-02 21:00:00,43,180.86,313.14,94.4,42.88
2015-06-02 22:00:00,43,140.97,499.7,90.44,33.46
2015-06-02 23:00:00,43,187.38,351.65,95.27,44.5
2015-06-03 00:00:00,43,186.09,480.0,107.9,30.4
2015-06-03 01:00:00,43,167.76,366.32,100.98,44.11
2015-06-03 02:00:00,43,140.02,470.95,90.65,37.57
2015-06-03 03:00:00,43,149.82,394.01,96.56,31.83
2015-06-03 04:00:00,43,180.19,380.19,100.22,30.43
2015-06-03 05:00:00,43,181.11,331.06,100.45,36.8
2015-06-03 06:00:00,43,167.14,379.49,104.98,44.17
2015-06-03 07:00:00,43,156.29,331.77,104.41,40.11
2015-06-03 08:00:00,43,186.7,353.26,104.58,43.5
2015-06-03 09:00:00,43,148.83,428.43,93.72,42.35
2015-06-03 10:00:00,43,173.8,420.0,109.72,41.01
2015-06-03 11:00:00,43,143.74,394.69,91.35,32.88
2015-06-03 12:00:00,43,154.66,457.51,105.1,39.23
2015-06-03 13:00:00,43,177.16,342.88,101.94,34.43
2015-06-03 14:00:00,43,142.51,310.86,92.07,37.62
2015-06-03 15:00:00,43,149.72,477.1,100.17,37.72
2015-06-03 16:00:00,43,162.56,429.33,93.46,31.58
2015-06-03 17:00:00,43,161.49,476.5,96.66,42.52
2015-06-03 18:00:00,43,181.76,345.22,106.89,33.36
2015-06-03 19:00:00,43,149.84,375.45,99.6,36.15
2015-06-03 20:00:00,43,157.89,439.57,108.34,33.42
2015-06-03 21:00:00,43,162.41,470.64,98.22,30.53
2015-06-03 22:00:00,43,188.33,382.77,92.84,36.47
2015-06-03 23:00:00,43,151.95,438.98,107.93,31.43
2015-06-04 00:00:00,43,166.38,354.43,96.97,38.2
2015-06-04 01:00:00,43,171.43,344.27,107.66,44.15
2015-06-04 02:00:00,43,153.45,487.04,101.09,35.9
2015-06-04 03:00:00,43,161.89,425.48,100.54,41.91
2015-06-04 04:00:00,43,145.61,445.41,93.4,37.51
2015-06-04 05:00:00,43,140.39,427.99,109.39,43.37
2015-06-04 06:00:00,43,157.28,322.78,96.58,35.05
2015-06-04 07:00:00,43,153.14,388.29,94.06,43.95
2015-06-04 08:00:00,43,171.65,322.17,98.3,40.06
2015-06-04 09:00:00,43,170.22,300.03,109.26,40.59
2015-06-04 10:00:00,43,186.74,485.92,107.9,37.48
2015-06-04 11:00:00,43,157.08,322.82,97.0,43.52
2015-06-04 12:00:00,43,151.13,413.34,90.51,33.14
2015-06-04 13:00:00,43,188.78,492.99,95.4,34.17
2015-06-04 14:00:00,43,152.22,408.1,103.58,42.46
2015-06-04 15:00:00,43,161.57,319.18,91.76,41.48
2015-06-04 16:00:00,43,188.15,440.05,104.69,42.19
2015-06-04 17:00:00,43,189.16,305.92,107.04,36.84
2015-06-04 18:00:00,43,157.73,395.56,100.35,34.1
2015-06-04 19:00:00,43,160.51,448.97,94.53,40.82
2015-06-04 20:00:00,43,170.95,495.07,91.07,34.71
2015-06-04 21:00:00,43,171.18,322.0,109.59,36.28
2015-06-04 22:00:00,43,184.51,399.6,104.42,33.44
2015-06-04 23:00:00,43,146.37,356.05,94.41,30.1
2015-06-05 00:00:00,43,188.88,305.6,98.67,32.78
2015-06-05 01:00:00,43,187.61,481.92,105.77,38.96
2015-06-05 02:00:00,43,168.63,495.25,103.42,41.96
2015-06-05 03:00:00,43,188.91,370.56,93.42,30.42
2015-06-05 04:00:00,43,159.69,340.66,105.24,44.78
2015-06-05 05:00:00,43,144.78,333.2,96.96,43.83
2015-06-05 06:00:00,43,168.24,442.84,100.26,37.99
2015-06-05 07:00:00,43,174.59,397.32,107.12,43.16
2015-06-05 08:00:00,43,152.74,421.72,90.48,35.18
2015-06-05 09:00:00,43,187.96,488.77,105.35,34.64
2015-06-05 10:00:00,43,152.83,409.02,102.22,43.01
2015-06-05 11:00:00,43,173.77,326.38,92.31,42.01
2015-06-05 12:00:00,43,149.9,469.12,91.04,30.27
2015-06-05 13:00:00,43,155.45,417.46,100.42,39.08
2015-06-05 14:00:00,43,156.57,367.1,103.57,30.7
2015-06-05 15:00:00,43,142.99,430.58,102.3,32.47
2015-06-05 16:00:00,43,170.08,406.38,90.32,36.08
2015-06-05 17:00:00,43,169.3,406.38,93.98,31.52
2015-06-05 18:00:00,43,174.52,326.36,108.29,33.75
2015-06-05 19:00:00,43,153.23,327.79,109.4,35.81
2015-06-05 20:00:00,43,142.39,407.28,106.12,39.83
2015-06-05 21:00:00,43,151.43,415.93,97.81,43.95
2015-06-05 22:00:00,43,142.07,403.2,90.54,44.53
2015-06-05 23:00:00,43,160.45,499.6,97.44,39.79
2015-06-06 00:00:00,43,163.17,453.39,105.81,33.74
2015-06-06 01:00:00,43,152.17,445.98,96.15,37.48
2015-06-06 02:00:00,43,185.0,485.72,106.83,42.14
2015-06-06 03:00:00,43,188.44,420.67,96.12,40.08
2015-06-06 04:00:00,43,178.47,337.79,93.24,35.05
2015-06-06 05:00:00,43,145.87,448.0,92.7,39.32
2015-06-06 06:00:00,43,174.68,305.36,92.66,34.05
2015-06-06 07:00:00,43,148.04,302.25,92.4,44.7
2015-06-06 08:00:00,43,179.43,350.16,96.7,32.5
2015-06-06 09:00:00,43,151.39,391.87,106.83,42.28
2015-06-06 10:00:00,43,140.91,334.75,95.71,33.73
2015-06-06 11:00:00,43,184.17,404.47,109.93,34.75
2015-06-06 12:00:00,43,174.22,301.17,92.49,35.82
2015-06-06 13:00:00,43,185.3,375.05,95.07,38.5
2015-06-06 14:00:00,43,152.6,358.13,104.43,33.14
2015-06-06 15:00:00,43,157.91,310.83,91.94,31.02
2015-06-06 16:00:00,43,158.49,354.63,100.35,43.67
2015-06-06 17:00:00,43,183.07,448.95,100.47,33.94
2015-06-06 18:00:00,43,148.87,398.06,101.35,35.03
2015-06-06 19:00:00,43,144.0,472.32,108.84,44.41
2015-06-06 20:00:00,43,185.89,438.87,108.54,31.81
2015-06-06 21:00:00,43,161.43,489.65,91.06,32.9
2015-06-06 22:00:00,43,168.97,428.31,97.77,36.39
2015-06-06 23:00:00,43,153.35,372.04,96.1,33.15
2015-06-07 00:00:00,43,144.21,467.35,104.93,36.92
2015-06-07 01:00:00,43,154.43,397.01,102.45,31.73
2015-06-07 02:00:00,43,155.63,318.45,94.57,44.68
2015-06-07 03:00:00,43,186.46,408.23,96.78,35.42
2015-06-07 04:00:00,43,153.87,347.12,107.25,43.53
2015-06-07 05:00:00,43,178.54,484.01,105.25,32.48
2015-06-07 06:00:00,43,180.89,485.97,101.6,33.62
2015-06-07 07:00:00,43,143.99,442.56,92.3,34.03
2015-06-07 08:00:00,43,148.66,486.58,101.84,44.19
2015-06-07 09:00:00,43,186.13,435.54,96.2,34.44
2015-06-07 10:00:00,43,186.61,346.38,105.79,37.28
2015-06-07 11:00:00,43,163.61,395.8,106.95,41.92
2015-06-07 12:00:00,43,170.28,406.5,99.14,44.85
2015-06-07 13:00:00,43,169.33,336.53,104.38,43.02
2015-06-07 14:00:00,43,154.22,438.01,108.91,35.43
2015-06-07 15:00:00,43,151.75,492.6,94.03,31.66
2015-06-07 16:00:00,43,170.14,324.12,97.5,40.46
2015-06-07 17:00:00,43,173.26,317.44,107.18,41.93
2015-06-07 18:00:00,43,147.6,437.76,94.1,37.94
2015-06-07 19:00:00,43,155.41,488.83,102.64,41.63
2015-06-07 20:00:00,43,142.58,439.47,103.02,40.03
2015-06-07 21:00:00,43,164.67,303.68,103.08,32.63
2015-06-07 22:00:00,43,140.28,416.4,105.9,40.81
2015-06-07 23:00:00,43,149.08,338.77,93.02,37.13
2015-06-08 00:00:00,43,145.8,335.02,94.21,39.16
2015-06-08 01:00:00,43,186.86,413.57,91.09,39.1
2015-06-08 02:00:00,43,177.08,340.35,100.0,32.57
2015-06-08 03:00:00,43,157.17,435.32,107.64,32.43
2015-06-08 04:00:00,43,163.12,498.22,101.99,34.98
2015-06-08 05:00:00,43,180.12,375.98,92.88,36.6
2015-06-08 06:00:00,43,168.86,454.18,101.24,35.66
2015-06-08 07:00:00,43,141.39,497.07,102.45,37.38
2015-06-08 08:00:00,43,179.63,324.35,107.57,44.97
2015-06-08 09:00:00,43,177.69,442.22,99.37,32.83
2015-06-08 10:00:00,43,165.04,362.49,94.49,31.45
2015-06-08 11:00:00,43,155.5,380.47,109.3,37.6
2015-06-08 12:00:00,43,175.46,349.1,98.34,35.93
2015-06-08 13:00:00,43,169.08,379.06,97.6,42.99
2015-06-08 14:00:00,43,179.22,334.44,92.79,39.36
2015-06-08 15:00:00,43,143.36,305.64,93.94,36.92
2015-06-08 16:00:00,43,179.0,329.38,93.46,33.69
2015-06-08 17:00:00,43,176.42,312.54,102.03,38.75
2015-06-08 18:00:00,43,155.64,499.53,108.76,42.63
2015-06-08 19:00:00,43,156.3,453.19,100.75,35.13
2015-06-08 20:00:00,43,166.71,368.88,104.21,41.48
2015-06-08 21:00:00,43,182.37,364.16,101.99,40.12
2015-06-08 22:00:00,43,170.93,475.29,91.18,35.07
2015-06-08 23:00:00,43,154.16,428.1,104.08,41.94
2015-06-09 00:00:00,43,163.71,368.02,94.72,32.51
2015-06-09 01:00:00,43,187.66,474.08,105.78,42.41
2015-06-09 02:00:00,43,184.77,318.03,101.56,42.39
2015-06-09 03:00:00,43,149.81,342.09,102.62,37.26
2015-06-09 04:00:00,43,169.17,366.41,108.33,40.47
2015-06-09 05:00:00,43,144.17,328.49,96.4,37.34
2015-06-09 06:00:00,43,144.62,459.48,93.97,37.46
2015-06-09 07:00:00,43,158.06,433.57,105.19,31.59
2015-06-09 08:00:00,43,177.16,386.65,101.53,30.14
2015-06-09 09:00:00,43,189.25,345.47,92.66,43.77
2015-06-09 10:00:00,43,168.52,393.49,104.03,38.2
2015-06-09 11:00:00,43,162.7,444.86,109.82,33.85
2015-06-09 12:00:00,43,142.93,320.0,106.49,38.13
2015-06-09 13:00:00,43,162.91,322.04,105.88,42.68
2015-06-09 14:00:00,43,180.53,487.81,100.68,43.0
2015-06-09 15:00:00,43,172.4,440.9,96.09,41.73
2015-06-09 16:00:00,43,154.49,465.97,102.4,34.53
2015-06-09 17:00:00,43,155.39,374.83,103.38,33.81
2015-06-09 18:00:00,43,172.18,380.59,100.33,33.86
2015-06-09 19:00:00,43,177.48,402.99,103.75,31.6
2015-06-09 20:00:00,43,175.74,338.07,106.92,43.91
2015-06-09 21:00:00,43,150.94,395.77,102.36,38.65
2015-06-09 22:00:00,43,168.51,377.88,108.66,40.06
2015-06-09 23:00:00,43,185.04,325.38,103.06,39.71
2015-06-10 00:00:00,43,159.85,323.14,107.76,42.65
2015-06-10 01:00:00,43,163.64,316.26,90.66,43.99
2015-06-10 02:00:00,43,160.85,312.96,93.47,33.79
2015-06-10 03:00:00,43,182.27,487.53,105.44,43.19
2015-06-10 04:00:00,43,162.18,341.96,107.01,33.09
2015-06-10 05:00:00,43,172.94,346.65,92.28,40.72
2015-06-10 06:00:00,43,149.92,468.38,93.97,42.24
2015-06-10 07:00:00,43,189.51,391.42,101.91,38.84
2015-06-10 08:00:00,43,147.92,369.78,102.71,37.37
2015-06-10 09:00:00,43,149.74,451.27,94.39,37.97
